Article,Expiry Date,Qty,Value,Inventory Report Date
OFF-EN-10000781,6/22/2025,0,0,5/31/2024
OFF-EN-10000781,6/27/2027,0,0,5/31/2024
OFF-PA-10002160,5/7/2024,82,992.85,5/31/2024
OFF-PA-10002160,5/31/2024,97,"1,174.47",5/31/2024
OFF-PA-10002160,6/8/2027,0,0,5/31/2024
OFF-PA-10002160,6/17/2025,0,0,5/31/2024
OFF-PA-10002160,6/18/2026,0,0,5/31/2024
OFF-PA-10002160,6/22/2025,0,0,5/31/2024
OFF-PA-10002160,6/27/2024,0,0,5/31/2024
OFF-AR-10002257,6/1/2026,29,346.06,5/31/2024
OFF-AR-10002257,6/8/2024,0,0,5/31/2024
OFF-AR-10002257,6/12/2024,0,0,5/31/2024
OFF-AR-10002257,6/17/2027,0,0,5/31/2024
OFF-AR-10002257,6/18/2024,0,0,5/31/2024
OFF-AR-10002257,6/22/2024,0,0,5/31/2024
OFF-AR-10002257,6/27/2026,0,0,5/31/2024
OFF-AR-10002257,11/27/2026,0,0,5/31/2024
OFF-AR-10002257,3/17/2026,0,0,5/31/2024
OFF-FA-10004395,2/16/2024,"1,980","30,531.60",5/31/2024
OFF-AP-10002534,2/15/2027,"3,420","34,678.80",5/31/2024
FUR-BO-10003034,2/15/2026,"3,521.50","56,696.15",5/31/2024
OFF-ST-10000943,6/1/2025,390,"48,694.62",5/31/2024
OFF-ST-10000943,6/2/2027,206,"25,720.75",5/31/2024
OFF-ST-10000943,6/3/2024,105,"13,110.09",5/31/2024
OFF-ST-10000943,5/25/2025,165,"20,601.57",5/31/2024
OFF-ST-10000943,5/30/2025,122,"15,232.68",5/31/2024
OFF-PA-10000533,2/27/2024,0,0,5/31/2024
OFF-PA-10000533,6/12/2025,0,0,5/31/2024
OFF-PA-10000533,6/18/2026,0,0,5/31/2024
OFF-PA-10000533,6/19/2026,0,0,5/31/2024
OFF-PA-10000533,6/22/2027,0,0,5/31/2024
OFF-PA-10000533,7/12/2027,0,0,5/31/2024
OFF-PA-10000533,8/18/2026,0,0,5/31/2024
OFF-ST-10001172,4/23/2024,9,90.81,5/31/2024
OFF-ST-10001172,5/14/2027,110,"1,109.93",5/31/2024
OFF-ST-10001172,7/23/2025,33,332.98,5/31/2024
OFF-ST-10001172,8/22/2026,13,131.17,5/31/2024
OFF-ST-10001172,8/23/2025,1,10.09,5/31/2024
OFF-ST-10001172,8/25/2027,37,373.34,5/31/2024
OFF-ST-10001172,11/9/2025,912,"9,202.31",5/31/2024
OFF-ST-10001172,10/15/2026,61,615.51,5/31/2024
OFF-ST-10001172,3/8/2026,519,"5,236.84",5/31/2024
OFF-ST-10001172,5/9/2027,440,"4,439.71",5/31/2024
OFF-ST-10001172,11/14/2025,791,"7,981.39",5/31/2024
OFF-ST-10001172,11/14/2026,389,"3,925.11",5/31/2024
OFF-ST-10001172,11/18/2026,919,"9,272.94",5/31/2024
OFF-ST-10001172,2/25/2027,620,"6,255.95",5/31/2024
OFF-ST-10001172,4/27/2027,0,0,5/31/2024
OFF-ST-10001172,5/14/2027,0,0,5/31/2024
OFF-ST-10001172,6/8/2024,0,0,5/31/2024
OFF-ST-10001172,6/9/2027,0,0,5/31/2024
OFF-ST-10001172,6/12/2024,0,0,5/31/2024
OFF-ST-10001172,6/17/2026,0,0,5/31/2024
OFF-ST-10001172,6/18/2025,0,0,5/31/2024
OFF-ST-10001172,6/22/2024,0,0,5/31/2024
OFF-ST-10001172,6/27/2024,0,0,5/31/2024
OFF-ST-10001172,7/14/2026,0,0,5/31/2024
OFF-ST-10001172,8/22/2025,0,0,5/31/2024
OFF-ST-10001172,10/22/2026,0,0,5/31/2024
OFF-ST-10001172,11/22/2026,0,0,5/31/2024
OFF-PA-10001661,4/23/2027,13,130.91,5/31/2024
OFF-PA-10001661,5/18/2026,9,90.63,5/31/2024
OFF-PA-10001661,3/18/2025,4,40.28,5/31/2024
OFF-PA-10001661,1/4/2025,345,"3,474.15",5/31/2024
OFF-PA-10001661,12/11/2026,57,573.99,5/31/2024
OFF-PA-10001661,4/12/2026,0,0,5/31/2024
OFF-PA-10001661,6/8/2026,0,0,5/31/2024
OFF-PA-10001661,6/12/2026,0,0,5/31/2024
OFF-PA-10001661,6/17/2024,0,0,5/31/2024
OFF-PA-10001661,6/18/2027,0,0,5/31/2024
OFF-PA-10001661,6/19/2024,0,0,5/31/2024
OFF-PA-10001661,6/22/2025,0,0,5/31/2024
OFF-PA-10001661,6/27/2026,0,0,5/31/2024
OFF-PA-10001661,11/22/2025,0,0,5/31/2024
OFF-BI-10004817,4/23/2025,1,14.85,5/31/2024
OFF-BI-10004817,5/5/2026,424,"6,296.12",5/31/2024
OFF-BI-10004817,7/23/2024,10,148.49,5/31/2024
OFF-BI-10004817,2/12/2024,800,"11,879.47",5/31/2024
OFF-BI-10004817,12/29/2025,342,"5,078.48",5/31/2024
OFF-BI-10004817,4/15/2026,0,0,5/31/2024
OFF-BI-10004817,6/8/2025,0,0,5/31/2024
OFF-BI-10004817,6/12/2027,0,0,5/31/2024
OFF-BI-10004817,6/17/2027,0,0,5/31/2024
OFF-BI-10004817,6/18/2024,0,0,5/31/2024
OFF-BI-10004817,6/22/2025,0,0,5/31/2024
OFF-BI-10004817,6/27/2025,0,0,5/31/2024
FUR-CH-10003833,4/15/2024,6,80.26,5/31/2024
FUR-CH-10003833,5/2/2027,389,"5,203.84",5/31/2024
FUR-CH-10003833,7/23/2024,1,13.38,5/31/2024
FUR-CH-10003833,1/21/2026,239,"3,197.22",5/31/2024
FUR-CH-10003833,4/12/2025,0,0,5/31/2024
FUR-CH-10003833,5/2/2024,0,0,5/31/2024
FUR-CH-10003833,6/8/2025,0,0,5/31/2024
FUR-CH-10003833,6/12/2027,0,0,5/31/2024
FUR-CH-10003833,6/17/2027,0,0,5/31/2024
FUR-CH-10003833,6/18/2025,0,0,5/31/2024
FUR-CH-10003833,6/22/2027,0,0,5/31/2024
FUR-CH-10003833,8/22/2024,0,0,5/31/2024
FUR-FU-10003142,4/30/2026,7,75.6,5/31/2024
FUR-FU-10003142,6/2/2026,"8,075","87,210.00",5/31/2024
FUR-FU-10003142,4/3/2025,0,0,5/31/2024
FUR-FU-10003142,5/8/2024,"1,624","17,539.20",5/31/2024
FUR-FU-10003142,5/9/2026,"4,047","43,707.60",5/31/2024
FUR-FU-10003142,10/13/2024,0,0,5/31/2024
FUR-FU-10003142,4/12/2027,0,0,5/31/2024
FUR-FU-10003142,6/8/2027,0,0,5/31/2024
FUR-FU-10003142,6/12/2027,0,0,5/31/2024
FUR-FU-10003142,6/18/2026,0,0,5/31/2024
FUR-FU-10003142,6/22/2026,0,0,5/31/2024
FUR-FU-10003142,6/27/2027,0,0,5/31/2024
FUR-FU-10003142,2/25/2026,0,0,5/31/2024
FUR-FU-10003142,10/19/2026,0,0,5/31/2024
TEC-AC-10001114,5/7/2026,54,677.16,5/31/2024
TEC-AC-10001114,5/7/2026,301,"3,774.54",5/31/2024
TEC-AC-10001114,6/8/2026,0,0,5/31/2024
TEC-AC-10001114,6/22/2026,0,0,5/31/2024
TEC-AC-10001114,5/7/2026,0,0,5/31/2024
OFF-FA-10002975,1/14/2026,46,701.96,5/31/2024
OFF-FA-10002975,2/9/2026,20,305.2,5/31/2024
OFF-FA-10002975,3/31/2027,10,152.6,5/31/2024
OFF-FA-10002975,2/23/2024,398,"6,073.48",5/31/2024
OFF-FA-10002975,6/8/2025,746,"11,383.96",5/31/2024
OFF-FA-10002975,1/14/2024,"1,205","18,388.30",5/31/2024
OFF-FA-10002975,5/1/2027,0,0,5/31/2024
OFF-FA-10002975,6/18/2027,0,0,5/31/2024
OFF-FA-10002975,11/26/2025,0,0,5/31/2024
OFF-FA-10002975,11/27/2025,0,0,5/31/2024
OFF-ST-10003996,11/27/2024,166,"2,850.22",5/31/2024
OFF-ST-10003996,6/9/2027,6,103.02,5/31/2024
OFF-ST-10003996,3/15/2026,769,"13,203.73",5/31/2024
OFF-ST-10003996,6/12/2024,0,0,5/31/2024
OFF-ST-10003996,6/18/2026,0,0,5/31/2024
OFF-ST-10003996,6/22/2024,0,0,5/31/2024
OFF-ST-10003996,11/25/2026,0,0,5/31/2024
OFF-BI-10002571,2/9/2026,36,594,5/31/2024
OFF-BI-10002571,2/12/2026,4,66,5/31/2024
OFF-BI-10002571,3/29/2024,31,511.5,5/31/2024
OFF-BI-10002571,2/9/2024,397,"6,550.50",5/31/2024
OFF-BI-10002571,6/8/2025,0,0,5/31/2024
OFF-BI-10002571,6/17/2025,0,0,5/31/2024
OFF-BI-10002571,6/18/2026,0,0,5/31/2024
OFF-BI-10002571,6/22/2024,0,0,5/31/2024
OFF-BI-10002571,2/9/2027,0,0,5/31/2024
OFF-PA-10000477,2/8/2025,40,760.81,5/31/2024
OFF-PA-10000477,2/8/2027,645,"12,268.03",5/31/2024
OFF-PA-10000477,2/8/2024,835,"15,881.86",5/31/2024
OFF-PA-10000477,6/18/2024,0,0,5/31/2024
OFF-PA-10000477,6/22/2025,0,0,5/31/2024
OFF-PA-10000477,6/27/2027,0,0,5/31/2024
OFF-PA-10000477,2/8/2025,0,0,5/31/2024
OFF-PA-10000477,3/14/2025,0,0,5/31/2024
OFF-BI-10004209,4/19/2027,3,44.52,5/31/2024
OFF-BI-10004209,5/11/2025,62,920.08,5/31/2024
OFF-BI-10004209,5/21/2027,29,430.36,5/31/2024
OFF-BI-10004209,11/7/2024,5,74.2,5/31/2024
OFF-BI-10004209,3/19/2024,14,207.76,5/31/2024
OFF-BI-10004209,1/15/2027,22,326.48,5/31/2024
OFF-BI-10004209,5/14/2026,168,"2,493.12",5/31/2024
OFF-BI-10004209,6/9/2027,0,0,5/31/2024
OFF-BI-10004209,6/12/2025,0,0,5/31/2024
OFF-BI-10004209,6/18/2026,0,0,5/31/2024
OFF-BI-10004209,6/22/2027,0,0,5/31/2024
OFF-BI-10004209,6/27/2026,0,0,5/31/2024
OFF-BI-10004209,9/17/2026,0,0,5/31/2024
OFF-BI-10004209,11/7/2024,0,0,5/31/2024
OFF-BI-10004209,11/27/2027,0,0,5/31/2024
TEC-AC-10002800,4/15/2024,8,146.72,5/31/2024
TEC-AC-10002800,5/11/2024,144,"2,640.96",5/31/2024
TEC-AC-10002800,1/22/2026,202,"3,704.68",5/31/2024
TEC-AC-10002800,5/15/2024,1,18.34,5/31/2024
TEC-AC-10002800,2/12/2024,420,"7,702.80",5/31/2024
TEC-AC-10002800,1/22/2024,290,"5,318.60",5/31/2024
TEC-AC-10002800,6/9/2026,0,0,5/31/2024
TEC-AC-10002800,6/12/2026,0,0,5/31/2024
TEC-AC-10002800,6/18/2024,0,0,5/31/2024
TEC-AC-10002800,6/22/2025,0,0,5/31/2024
TEC-AC-10002800,6/27/2024,0,0,5/31/2024
FUR-TA-10003954,11/20/2025,13,272.22,5/31/2024
FUR-TA-10003954,11/21/2027,197,"4,125.18",5/31/2024
FUR-TA-10003954,6/9/2026,30,628.2,5/31/2024
FUR-TA-10003954,6/9/2027,269,"5,632.86",5/31/2024
FUR-TA-10003954,11/20/2025,620,"12,982.80",5/31/2024
FUR-TA-10003954,6/18/2026,0,0,5/31/2024
TEC-AC-10003289,11/21/2024,6,137.1,5/31/2024
TEC-AC-10003289,2/12/2026,3,68.55,5/31/2024
TEC-AC-10003289,2/12/2025,369,"8,431.65",5/31/2024
TEC-AC-10003289,11/22/2027,235,"5,369.75",5/31/2024
TEC-PH-10002468,4/28/2024,2,20.6,5/31/2024
TEC-PH-10002468,5/7/2027,11,113.3,5/31/2024
TEC-PH-10002468,6/6/2025,"1,951","20,095.30",5/31/2024
TEC-PH-10002468,3/27/2024,0,0,5/31/2024
TEC-PH-10002468,5/17/2027,0,0,5/31/2024
TEC-PH-10002468,6/12/2025,0,0,5/31/2024
TEC-PH-10002468,6/17/2024,0,0,5/31/2024
TEC-PH-10002468,6/18/2027,0,0,5/31/2024
TEC-PH-10002468,6/19/2026,0,0,5/31/2024
TEC-PH-10002468,6/22/2026,0,0,5/31/2024
TEC-PH-10002468,6/27/2024,0,0,5/31/2024
TEC-PH-10002468,6/28/2026,0,0,5/31/2024
TEC-PH-10002468,11/22/2027,0,0,5/31/2024
TEC-PH-10002468,3/12/2026,0,0,5/31/2024
OFF-PA-10001295,5/1/2027,16,164.8,5/31/2024
OFF-PA-10001295,7/9/2025,51,525.3,5/31/2024
OFF-PA-10001295,10/10/2026,15,154.5,5/31/2024
OFF-PA-10001295,2/4/2026,620,"6,386.00",5/31/2024
OFF-PA-10001295,1/24/2027,538,"5,541.40",5/31/2024
OFF-PA-10001295,4/10/2027,"1,240","12,772.00",5/31/2024
OFF-PA-10001295,5/1/2024,0,0,5/31/2024
OFF-PA-10001295,5/17/2027,0,0,5/31/2024
OFF-PA-10001295,6/8/2025,0,0,5/31/2024
OFF-PA-10001295,6/12/2027,0,0,5/31/2024
OFF-PA-10001295,6/17/2026,0,0,5/31/2024
OFF-PA-10001295,6/18/2024,0,0,5/31/2024
OFF-PA-10001295,6/22/2027,0,0,5/31/2024
OFF-PA-10001295,6/27/2024,0,0,5/31/2024
OFF-PA-10001295,7/9/2024,0,0,5/31/2024
OFF-LA-10000248,4/30/2026,12,79.92,5/31/2024
OFF-LA-10000248,7/23/2024,13,86.58,5/31/2024
OFF-LA-10000248,5/16/2027,"2,486","16,556.76",5/31/2024
OFF-LA-10000248,10/28/2024,0,0,5/31/2024
OFF-LA-10000248,5/18/2024,0,0,5/31/2024
OFF-LA-10000248,6/8/2026,0,0,5/31/2024
OFF-LA-10000248,6/12/2026,0,0,5/31/2024
OFF-LA-10000248,6/17/2025,0,0,5/31/2024
OFF-LA-10000248,6/18/2027,0,0,5/31/2024
OFF-LA-10000248,6/20/2024,0,0,5/31/2024
OFF-LA-10000248,6/22/2024,0,0,5/31/2024
OFF-LA-10000248,6/27/2024,0,0,5/31/2024
OFF-LA-10000248,7/23/2027,0,0,5/31/2024
OFF-LA-10000248,11/22/2024,0,0,5/31/2024
OFF-LA-10000248,12/22/2026,0,0,5/31/2024
OFF-LA-10000248,5/9/2027,0,0,5/31/2024
OFF-FA-10004076,8/22/2025,3,35.72,5/31/2024
OFF-FA-10004076,9/14/2026,4,47.63,5/31/2024
OFF-FA-10004076,12/3/2024,1,11.91,5/31/2024
OFF-FA-10004076,10/15/2027,426,"5,072.86",5/31/2024
OFF-FA-10004076,5/15/2025,"8,490","101,100.02",5/31/2024
OFF-FA-10004076,6/12/2026,0,0,5/31/2024
OFF-FA-10004076,6/17/2024,0,0,5/31/2024
OFF-FA-10004076,6/18/2025,0,0,5/31/2024
OFF-FA-10004076,6/22/2026,0,0,5/31/2024
OFF-FA-10004076,7/13/2025,0,0,5/31/2024
OFF-LA-10004008,5/17/2027,6,60.53,5/31/2024
OFF-LA-10004008,7/24/2024,10,100.89,5/31/2024
OFF-LA-10004008,11/30/2024,1,10.09,5/31/2024
OFF-LA-10004008,2/12/2024,"6,560","66,182.72",5/31/2024
OFF-LA-10004008,12/26/2026,266,"2,683.63",5/31/2024
OFF-LA-10004008,6/12/2027,0,0,5/31/2024
OFF-LA-10004008,6/17/2025,0,0,5/31/2024
OFF-LA-10004008,6/18/2027,0,0,5/31/2024
OFF-LA-10004008,6/22/2026,0,0,5/31/2024
OFF-LA-10004008,6/26/2025,0,0,5/31/2024
OFF-LA-10004008,6/27/2026,0,0,5/31/2024
OFF-LA-10004008,7/24/2024,0,0,5/31/2024
OFF-LA-10004008,11/22/2025,0,0,5/31/2024
OFF-AR-10001177,5/11/2026,293,"3,217.14",5/31/2024
OFF-AR-10001177,6/12/2027,0,0,5/31/2024
OFF-AR-10001177,6/17/2025,0,0,5/31/2024
OFF-AR-10001177,6/18/2025,0,0,5/31/2024
OFF-AR-10001177,6/22/2024,0,0,5/31/2024
OFF-AR-10001177,6/27/2025,0,0,5/31/2024
OFF-AR-10001177,7/13/2025,0,0,5/31/2024
OFF-AR-10001177,11/27/2026,0,0,5/31/2024
OFF-BI-10001718,6/16/2027,373,"4,541.35",5/31/2024
OFF-BI-10001718,8/16/2026,2,24.35,5/31/2024
OFF-BI-10001718,6/18/2026,0,0,5/31/2024
OFF-BI-10001718,6/22/2025,0,0,5/31/2024
OFF-AR-10004602,7/9/2026,2,17.16,5/31/2024
OFF-AR-10004602,7/23/2027,7,60.06,5/31/2024
OFF-AR-10004602,12/5/2026,0,0,5/31/2024
OFF-AR-10004602,5/11/2024,"2,869","24,616.02",5/31/2024
OFF-AR-10004602,2/18/2027,872,"7,481.76",5/31/2024
OFF-AR-10004602,6/17/2026,0,0,5/31/2024
OFF-AR-10004602,6/18/2027,0,0,5/31/2024
OFF-AR-10004602,6/19/2024,0,0,5/31/2024
OFF-AR-10004602,6/22/2025,0,0,5/31/2024
OFF-AR-10004602,11/22/2024,0,0,5/31/2024
OFF-ST-10000078,4/15/2025,3,30.9,5/31/2024
OFF-ST-10000078,7/19/2026,10,103,5/31/2024
OFF-ST-10000078,3/5/2026,129,"1,328.70",5/31/2024
OFF-ST-10000078,5/12/2024,"6,400","65,920.00",5/31/2024
OFF-ST-10000078,6/12/2027,0,0,5/31/2024
OFF-ST-10000078,6/17/2024,0,0,5/31/2024
OFF-ST-10000078,6/18/2025,0,0,5/31/2024
OFF-ST-10000078,6/22/2024,0,0,5/31/2024
OFF-ST-10000078,6/25/2024,0,0,5/31/2024
OFF-ST-10000078,6/27/2024,0,0,5/31/2024
OFF-ST-10000078,10/22/2026,0,0,5/31/2024
OFF-ST-10000078,1/31/2024,0,0,5/31/2024
OFF-AR-10004272,5/1/2026,5,54.3,5/31/2024
OFF-AR-10004272,7/25/2025,5,54.3,5/31/2024
OFF-AR-10004272,8/27/2025,54,586.44,5/31/2024
OFF-AR-10004272,10/25/2025,3,32.58,5/31/2024
OFF-AR-10004272,12/3/2024,608,"6,602.88",5/31/2024
OFF-AR-10004272,10/24/2027,"3,225","35,023.50",5/31/2024
OFF-AR-10004272,2/26/2026,"2,851","30,961.86",5/31/2024
OFF-AR-10004272,2/12/2025,0,0,5/31/2024
OFF-AR-10004272,6/8/2024,0,0,5/31/2024
OFF-AR-10004272,6/12/2027,0,0,5/31/2024
OFF-AR-10004272,6/18/2026,0,0,5/31/2024
OFF-AR-10004272,6/19/2025,0,0,5/31/2024
OFF-AR-10004272,6/22/2027,0,0,5/31/2024
OFF-AR-10004272,7/25/2026,0,0,5/31/2024
OFF-AR-10004272,8/27/2024,0,0,5/31/2024
OFF-AR-10004272,11/22/2026,0,0,5/31/2024
OFF-AR-10004272,3/17/2024,0,0,5/31/2024
TEC-PH-10001578,11/22/2027,6,70.98,5/31/2024
TEC-PH-10001578,11/26/2027,1,11.83,5/31/2024
TEC-PH-10001578,6/6/2027,120,"1,419.60",5/31/2024
TEC-PH-10001578,6/6/2025,902,"10,670.66",5/31/2024
TEC-PH-10001578,11/22/2027,705,"8,340.15",5/31/2024
TEC-PH-10001578,11/22/2027,0,0,5/31/2024
OFF-ST-10003638,4/15/2025,3,32.4,5/31/2024
OFF-ST-10003638,4/30/2026,1,10.8,5/31/2024
OFF-ST-10003638,8/20/2024,5,54,5/31/2024
OFF-ST-10003638,8/23/2025,42,453.6,5/31/2024
OFF-ST-10003638,6/2/2026,940,"10,152.00",5/31/2024
OFF-ST-10003638,5/13/2026,"7,222","77,997.60",5/31/2024
OFF-ST-10003638,2/15/2025,0,0,5/31/2024
OFF-ST-10003638,10/15/2026,137,"1,479.60",5/31/2024
OFF-ST-10003638,5/12/2027,0,0,5/31/2024
OFF-ST-10003638,6/12/2024,0,0,5/31/2024
OFF-ST-10003638,6/17/2026,0,0,5/31/2024
OFF-ST-10003638,6/18/2027,0,0,5/31/2024
OFF-ST-10003638,6/22/2027,0,0,5/31/2024
OFF-ST-10003638,1/25/2025,0,0,5/31/2024
FUR-BO-10002213,5/7/2024,36,892.8,5/31/2024
FUR-BO-10002213,5/29/2026,12,297.6,5/31/2024
FUR-BO-10002213,5/7/2024,407,"10,093.60",5/31/2024
FUR-BO-10002213,6/8/2027,0,0,5/31/2024
FUR-BO-10002213,5/7/2027,0,0,5/31/2024
OFF-EN-10003040,12/12/2024,0,0,5/31/2024
OFF-EN-10003040,6/8/2024,0,0,5/31/2024
OFF-EN-10003040,6/12/2025,0,0,5/31/2024
OFF-EN-10003040,6/18/2024,0,0,5/31/2024
OFF-EN-10003040,6/22/2025,0,0,5/31/2024
OFF-EN-10003040,3/17/2025,0,0,5/31/2024
TEC-PH-10000923,11/15/2025,"2,014","46,322.00",5/31/2024
TEC-PH-10000923,6/8/2025,0,0,5/31/2024
TEC-PH-10000923,6/22/2027,0,0,5/31/2024
TEC-PH-10000923,6/28/2025,0,0,5/31/2024
FUR-FU-10003623,11/28/2026,148,"2,960.00",5/31/2024
FUR-FU-10003623,6/18/2027,0,0,5/31/2024
FUR-FU-10003623,11/28/2025,0,0,5/31/2024
OFF-AP-10000124,10/18/2027,218,"4,562.74",5/31/2024
OFF-AP-10000124,10/18/2024,0,0,5/31/2024
OFF-AR-10004511,5/4/2027,65,546,5/31/2024
OFF-AR-10004511,5/30/2026,6,50.4,5/31/2024
OFF-AR-10004511,11/4/2025,224,"1,881.60",5/31/2024
OFF-AR-10004511,1/1/2027,533,"4,477.20",5/31/2024
OFF-AR-10004511,1/1/2026,"1,471","12,356.40",5/31/2024
OFF-AR-10004511,6/8/2026,0,0,5/31/2024
OFF-AR-10004511,6/12/2027,0,0,5/31/2024
OFF-AR-10004511,6/17/2026,0,0,5/31/2024
OFF-AR-10004511,6/18/2025,0,0,5/31/2024
OFF-AR-10004511,6/19/2026,0,0,5/31/2024
OFF-AR-10004511,6/22/2026,0,0,5/31/2024
OFF-AR-10004511,6/27/2025,0,0,5/31/2024
OFF-AR-10004511,10/18/2027,0,0,5/31/2024
OFF-AR-10004511,11/8/2027,0,0,5/31/2024
OFF-PA-10003883,4/12/2024,5,39.75,5/31/2024
OFF-PA-10003883,9/1/2027,160,"1,271.99",5/31/2024
OFF-PA-10003883,2/2/2024,"1,006","7,997.64",5/31/2024
OFF-PA-10003883,8/28/2025,0,0,5/31/2024
OFF-PA-10003883,5/18/2025,0,0,5/31/2024
OFF-PA-10003883,6/12/2025,0,0,5/31/2024
OFF-PA-10003883,6/13/2026,0,0,5/31/2024
OFF-PA-10003883,6/17/2024,0,0,5/31/2024
OFF-PA-10003883,6/18/2026,0,0,5/31/2024
OFF-PA-10003883,6/22/2027,0,0,5/31/2024
OFF-PA-10003883,6/27/2026,0,0,5/31/2024
TEC-PH-10002807,9/10/2027,20,165.6,5/31/2024
TEC-PH-10002807,10/30/2025,264,"2,185.92",5/31/2024
TEC-PH-10002807,9/10/2024,560,"4,636.80",5/31/2024
TEC-PH-10002807,12/11/2027,"1,879","15,558.12",5/31/2024
TEC-PH-10002807,6/22/2024,0,0,5/31/2024
FUR-FU-10002364,5/30/2026,68,352.92,5/31/2024
FUR-FU-10002364,7/23/2024,28,145.32,5/31/2024
FUR-FU-10002364,1/19/2026,135,700.65,5/31/2024
FUR-FU-10002364,5/11/2024,"3,841","19,934.79",5/31/2024
FUR-FU-10002364,11/29/2024,179,929.01,5/31/2024
FUR-FU-10002364,12/15/2024,192,996.48,5/31/2024
FUR-FU-10002364,10/19/2027,0,0,5/31/2024
FUR-FU-10002364,5/30/2026,0,0,5/31/2024
FUR-FU-10002364,6/8/2026,0,0,5/31/2024
FUR-FU-10002364,6/12/2026,0,0,5/31/2024
FUR-FU-10002364,6/17/2025,0,0,5/31/2024
FUR-FU-10002364,6/18/2027,0,0,5/31/2024
FUR-FU-10002364,6/22/2025,0,0,5/31/2024
FUR-FU-10002364,6/27/2026,0,0,5/31/2024
FUR-FU-10002364,7/4/2024,0,0,5/31/2024
FUR-FU-10002364,7/23/2027,0,0,5/31/2024
FUR-FU-10002364,11/22/2024,0,0,5/31/2024
OFF-SU-10001664,5/17/2027,2,14.74,5/31/2024
OFF-SU-10001664,9/14/2027,7,51.59,5/31/2024
OFF-SU-10001664,5/15/2026,"1,914","14,106.18",5/31/2024
OFF-SU-10001664,12/26/2025,0,0,5/31/2024
OFF-SU-10001664,2/12/2024,"1,664","12,263.68",5/31/2024
OFF-SU-10001664,5/14/2025,"3,780","27,858.60",5/31/2024
OFF-SU-10001664,6/12/2024,0,0,5/31/2024
OFF-SU-10001664,6/17/2026,0,0,5/31/2024
OFF-SU-10001664,6/18/2025,0,0,5/31/2024
OFF-SU-10001664,6/19/2025,0,0,5/31/2024
OFF-SU-10001664,6/22/2025,0,0,5/31/2024
OFF-SU-10001664,6/27/2027,0,0,5/31/2024
OFF-SU-10001664,11/17/2026,0,0,5/31/2024
OFF-SU-10001664,11/22/2026,0,0,5/31/2024
FUR-TA-10003238,6/21/2025,15,85.8,5/31/2024
FUR-TA-10003238,9/17/2026,0,0,5/31/2024
FUR-TA-10003238,9/22/2024,0,0,5/31/2024
FUR-TA-10003238,2/22/2025,0,0,5/31/2024
FUR-TA-10003238,2/27/2026,0,0,5/31/2024
FUR-TA-10003238,6/12/2026,0,0,5/31/2024
FUR-TA-10003238,6/18/2024,0,0,5/31/2024
FUR-TA-10003238,6/21/2027,0,0,5/31/2024
FUR-TA-10003238,6/22/2024,0,0,5/31/2024
FUR-TA-10003238,6/27/2024,0,0,5/31/2024
FUR-TA-10003238,11/22/2027,0,0,5/31/2024
TEC-PH-10001536,11/18/2024,12,108.36,5/31/2024
TEC-PH-10001536,6/7/2024,49,442.47,5/31/2024
TEC-PH-10001536,3/14/2027,110,993.3,5/31/2024
TEC-PH-10001536,6/9/2027,0,0,5/31/2024
TEC-PH-10001536,6/22/2027,0,0,5/31/2024
TEC-PH-10001536,11/18/2024,0,0,5/31/2024
OFF-AR-10004956,5/7/2026,61,505.08,5/31/2024
OFF-AR-10004956,7/10/2024,4,33.12,5/31/2024
OFF-AR-10004956,7/23/2026,12,99.36,5/31/2024
OFF-AR-10004956,7/24/2026,3,24.84,5/31/2024
OFF-AR-10004956,8/29/2027,27,223.56,5/31/2024
OFF-AR-10004956,5/7/2025,0,0,5/31/2024
OFF-AR-10004956,5/13/2027,14,115.92,5/31/2024
OFF-AR-10004956,5/14/2026,12,99.36,5/31/2024
OFF-AR-10004956,5/13/2024,"5,235","43,345.80",5/31/2024
OFF-AR-10004956,4/22/2024,0,0,5/31/2024
OFF-AR-10004956,5/22/2025,0,0,5/31/2024
OFF-AR-10004956,5/27/2024,0,0,5/31/2024
OFF-AR-10004956,6/8/2026,0,0,5/31/2024
OFF-AR-10004956,6/9/2027,0,0,5/31/2024
OFF-AR-10004956,6/12/2024,0,0,5/31/2024
OFF-AR-10004956,6/17/2024,0,0,5/31/2024
OFF-AR-10004956,6/18/2024,0,0,5/31/2024
OFF-AR-10004956,6/19/2026,0,0,5/31/2024
OFF-AR-10004956,6/22/2026,0,0,5/31/2024
OFF-AR-10004956,6/25/2026,0,0,5/31/2024
OFF-AR-10004956,6/26/2025,0,0,5/31/2024
OFF-AR-10004956,6/27/2027,0,0,5/31/2024
OFF-AR-10004956,7/26/2024,0,0,5/31/2024
OFF-AR-10004956,7/27/2025,0,0,5/31/2024
OFF-AR-10004956,8/29/2025,0,0,5/31/2024
OFF-AR-10004956,12/22/2024,0,0,5/31/2024
OFF-AR-10004956,2/4/2024,0,0,5/31/2024
OFF-AR-10003696,5/1/2027,18,149.04,5/31/2024
OFF-AR-10003696,5/4/2024,30,248.4,5/31/2024
OFF-AR-10003696,6/22/2026,2,16.56,5/31/2024
OFF-AR-10003696,7/9/2025,3,24.84,5/31/2024
OFF-AR-10003696,8/1/2025,21,173.88,5/31/2024
OFF-AR-10003696,8/28/2025,5,41.4,5/31/2024
OFF-AR-10003696,2/4/2027,692,"5,729.76",5/31/2024
